City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Chennai,2019-01-14,48.95,64.73,13.6,21.81,35.41,10.13,0.85,6.37,28.71,3.94,11.27,2.33,118,Moderate
Chennai,2019-01-15,39.25,76.58,10.36,20.33,30.69,12.52,0.6,8.2,28.99,3.67,9.7,2.23,106,Moderate
Chennai,2019-01-16,47.47,98.63,9.12,19.1,28.22,25.48,0.77,7.86,24.16,0.95,9.52,0.36,116,Moderate
Chennai,2019-01-17,49.71,101.5,13.73,28.86,42.59,5.38,0.83,8.45,26.24,1.27,1.57,2.53,121,Moderate
Chennai,2019-01-18,40.69,84.54,10.88,15.32,26.2,14.64,0.65,10.22,18.6,1.78,7.31,1.09,114,Moderate
Chennai,2019-01-19,26.9,60.55,14.6,26.08,40.68,11.43,0.49,8.99,29.75,2.12,6.72,2.92,65,Satisfactory
Chennai,2019-01-20,49.8,87.23,10.78,18.22,29.0,28.36,0.75,6.64,30.89,2.62,3.88,0.14,119,Moderate
Chennai,2019-01-21,47.25,96.23,9.98,22.45,32.43,28.58,0.73,9.38,21.0,0.23,3.59,0.85,103,Moderate
Chennai,2019-01-22,54.67,75.02,11.38,17.98,29.36,5.68,0.68,11.35,25.13,2.65,9.87,0.43,122,Moderate
Chennai,2019-01-23,42.12,82.05,9.53,19.97,29.5,12.82,0.78,7.87,25.91,2.84,11.39,0.64,115,Moderate
Chennai,2019-01-24,41.04,79.83,11.16,25.09,36.25,34.51,0.79,11.31,19.38,3.67,4.17,0.62,116,Moderate
Chennai,2019-01-25,52.95,84.24,15.58,26.61,42.19,23.92,0.86,10.66,26.63,2.76,1.79,2.77,122,Moderate
Chennai,2019-01-26,46.58,81.64,10.09,24.78,34.87,6.44,0.68,8.65,27.09,2.62,2.09,1.14,122,Moderate
Chennai,2019-01-27,31.27,57.93,5.51,11.89,17.4,21.64,0.54,12.57,28.72,2.17,4.63,1.2,97,Satisfactory
Chennai,2019-01-28,39.1,85.96,14.91,26.57,41.48,17.03,0.76,9.33,23.84,2.34,9.87,0.16,115,Moderate
Chennai,2019-01-29,40.3,72.67,10.76,16.9,27.66,23.2,0.47,10.84,21.07,1.06,10.66,0.13,103,Moderate
Chennai,2019-01-30,53.74,84.71,12.03,18.7,30.73,15.37,0.94,9.48,28.11,1.64,3.88,0.92,139,Moderate
Chennai,2019-01-31,49.89,78.83,11.37,18.12,29.49,34.07,0.96,5.36,23.87,2.03,10.32,1.65,120,Moderate
Chennai,2019-02-01,51.48,88.32,7.17,17.57,24.74,34.76,0.69,7.47,20.51,2.49,9.84,1.41,107,Moderate
Chennai,2019-02-02,41.03,89.29,7.31,15.64,22.95,25.65,0.65,7.6,22.92,1.72,10.69,1.14,115,Moderate
Chennai,2019-02-03,57.12,82.43,8.98,18.6,27.58,30.59,0.76,10.37,30.95,2.71,10.4,2.26,130,Moderate
Chennai,2019-02-04,39.84,77.12,11.42,23.32,34.74,8.8,0.63,7.8,19.82,3.07,10.66,2.79,100,Satisfactory
Chennai,2019-02-05,45.38,92.73,6.74,11.34,18.08,33.68,0.76,8.89,27.5,1.5,9.07,2.55,113,Moderate
Chennai,2019-02-06,43.9,90.5,9.57,21.79,31.36,8.93,0.68,7.8,26.65,2.28,8.74,1.2,114,Moderate
Chennai,2019-02-07,43.38,78.94,13.1,21.16,34.26,34.85,0.84,13.22,19.76,3.78,1.76,0.88,115,Moderate
Chennai,2019-02-08,47.54,86.56,10.19,18.88,29.07,8.43,0.73,11.97,21.96,2.82,9.97,2.79,137,Moderate
Chennai,2019-02-09,55.88,99.54,6.15,13.8,19.95,28.65,0.79,6.42,24.08,2.22,9.57,2.28,134,Moderate
Chennai,2019-02-10,64.37,108.5,8.04,19.35,27.39,10.73,0.56,11.27,28.02,3.75,3.67,0.12,140,Moderate
Chennai,2019-02-11,65.13,115.21,6.05,14.22,20.27,17.12,1.02,8.89,24.63,2.69,5.66,1.1,153,Moderate
Chennai,2019-02-12,48.57,76.1,8.26,19.72,27.98,10.01,0.6,9.38,25.32,0.51,7.59,2.0,115,Moderate
Chennai,2019-02-13,35.98,78.83,9.87,19.91,29.78,10.77,0.75,11.0,21.68,4.28,2.74,0.63,94,Satisfactory
Chennai,2019-02-14,46.88,78.91,12.93,22.86,35.79,27.45,0.74,8.2,22.17,2.48,9.85,0.35,123,Moderate
Chennai,2019-02-15,53.12,71.93,7.42,17.64,25.06,26.86,0.63,9.44,23.15,2.01,4.14,1.5,116,Moderate
Chennai,2019-02-16,40.59,75.33,8.29,20.43,28.72,24.38,0.71,3.89,20.23,1.63,5.46,0.29,118,Moderate
Chennai,2019-02-17,52.79,90.4,8.91,15.88,24.79,24.97,0.86,10.2,29.69,3.77,6.88,1.86,123,Moderate
Chennai,2019-02-18,52.44,92.48,10.98,16.5,27.48,12.32,0.78,8.81,21.83,0.32,3.4,0.94,123,Moderate
Chennai,2019-02-19,52.78,84.58,11.11,16.94,28.05,6.77,0.78,7.97,28.12,3.66,6.27,1.55,121,Moderate
Chennai,2019-02-20,38.93,103.93,7.08,16.09,23.17,18.35,0.78,11.35,25.49,0.18,5.57,1.37,120,Moderate
Chennai,2019-02-21,47.42,72.76,11.57,23.66,35.23,23.52,0.68,5.71,26.76,2.78,6.13,0.98,102,Moderate
Chennai,2019-02-22,37.39,68.71,7.54,12.6,20.14,19.14,0.77,9.68,26.11,4.28,4.82,0.19,100,Satisfactory
Chennai,2019-02-23,45.99,87.5,8.53,20.57,29.1,25.06,0.75,10.4,20.02,3.37,6.59,2.57,110,Moderate
Chennai,2019-02-24,34.89,67.96,10.65,21.9,32.55,28.8,0.46,7.77,29.81,2.94,10.65,0.17,79,Satisfactory
Chennai,2019-02-25,45.66,86.69,8.67,19.43,28.1,20.67,0.6,7.59,19.63,0.4,5.77,1.32,117,Moderate
Chennai,2019-02-26,38.88,73.57,12.29,24.33,36.62,12.32,0.67,12.32,31.71,1.85,6.67,0.31,103,Moderate
Chennai,2019-02-27,48.53,83.21,12.08,21.65,33.73,12.7,0.68,11.28,21.28,0.46,10.04,2.37,119,Moderate
Chennai,2019-02-28,61.96,103.62,10.3,17.59,27.89,22.75,0.87,6.48,24.31,2.06,10.39,1.53,142,Moderate
Chennai,2019-03-01,53.79,103.04,8.25,20.31,28.56,26.82,1.0,9.94,28.9,2.25,0.65,1.98,141,Moderate
Chennai,2019-03-02,49.42,79.47,11.79,25.73,37.52,21.14,0.7,11.78,27.21,0.72,9.83,2.38,123,Moderate
Chennai,2019-03-03,44.17,64.46,8.85,20.49,29.34,19.89,0.48,7.71,19.96,3.4,4.99,2.59,95,Satisfactory
Chennai,2019-03-04,49.41,92.4,11.03,20.95,31.98,20.83,0.72,11.7,25.33,2.56,3.08,1.22,122,Moderate
Chennai,2019-03-05,24.4,51.92,15.13,25.36,40.49,6.14,0.51,10.98,27.46,0.23,8.52,1.39,77,Satisfactory
Chennai,2019-03-06,39.98,59.48,9.02,20.23,29.25,30.16,0.64,10.97,27.68,1.77,7.44,1.24,99,Satisfactory
Chennai,2019-03-07,35.38,52.94,14.4,24.06,38.46,18.19,0.53,6.77,29.16,3.4,10.96,0.83,92,Satisfactory
Chennai,2019-03-08,39.29,70.43,9.85,18.68,28.53,15.99,0.7,10.33,25.12,4.16,1.73,2.15,103,Moderate
Chennai,2019-03-09,50.7,109.28,8.11,19.56,27.67,12.27,0.8,6.67,21.01,1.94,2.0,2.11,131,Moderate
Chennai,2019-03-10,47.86,82.49,8.9,17.45,26.35,15.41,0.56,6.29,31.89,2.29,5.19,1.69,105,Moderate
Chennai,2019-03-11,45.2,87.23,13.54,24.52,38.06,32.15,0.73,12.28,22.62,3.64,4.86,2.72,109,Moderate
Chennai,2019-03-12,43.57,74.3,9.83,21.51,31.34,21.53,0.54,5.58,28.2,1.15,2.31,2.26,112,Moderate
Chennai,2019-03-13,30.49,72.56,7.27,17.21,24.48,25.64,0.86,7.63,27.67,1.84,10.55,2.01,100,Satisfactory
Chennai,2019-03-14,51.35,67.19,12.65,26.96,39.61,6.04,0.75,8.14,28.99,0.71,5.83,1.8,108,Moderate
Chennai,2019-03-15,37.92,74.66,10.28,19.32,29.6,7.85,0.53,11.59,27.88,2.72,1.09,1.33,106,Moderate
Chennai,2019-03-16,43.46,91.18,14.52,26.07,40.59,15.32,0.73,11.13,26.23,1.81,11.6,1.57,119,Moderate
Chennai,2019-03-17,48.88,77.87,10.53,19.62,30.15,25.13,0.7,4.31,31.96,3.18,9.46,1.98,113,Moderate
Chennai,2019-03-18,41.79,87.19,12.89,21.67,34.56,23.05,0.57,11.13,26.73,0.9,1.07,1.51,109,Moderate
Chennai,2019-03-19,31.14,67.67,9.73,21.93,31.66,20.04,0.9,10.05,27.91,3.22,5.68,1.67,91,Satisfactory
Chennai,2019-03-20,52.46,97.06,12.63,25.43,38.06,19.23,0.71,9.07,29.84,0.19,0.5,2.53,122,Moderate
Chennai,2019-03-21,39.8,65.51,10.31,23.07,33.38,34.23,0.68,8.36,18.07,3.06,10.76,0.52,108,Moderate
Chennai,2019-03-22,43.55,70.78,11.8,20.77,32.57,25.22,0.65,6.67,28.2,0.6,10.04,2.22,101,Moderate
Chennai,2019-03-23,29.44,86.71,9.93,19.6,29.53,9.27,0.59,4.8,27.97,0.32,7.2,2.63,98,Satisfactory
Chennai,2019-03-24,29.73,58.43,14.87,26.61,41.48,17.55,0.55,9.04,25.88,0.56,6.28,0.61,88,Satisfactory
Chennai,2019-03-25,41.93,79.45,8.46,17.63,26.09,6.92,0.68,10.45,22.67,3.34,2.73,0.75,112,Moderate
Chennai,2019-03-26,44.21,70.81,6.14,13.09,19.23,5.55,0.71,9.26,30.44,0.5,4.35,0.33,106,Moderate
Chennai,2019-03-27,39.44,71.53,10.58,18.09,28.67,31.84,0.65,4.71,27.48,4.11,9.38,0.15,100,Satisfactory
Chennai,2019-03-28,36.72,59.86,12.01,21.58,33.59,17.38,0.44,11.31,23.06,1.73,5.9,2.53,88,Satisfactory
Chennai,2019-03-29,55.74,72.46,9.84,15.22,25.06,16.39,0.75,8.97,28.07,3.56,10.5,2.51,114,Moderate
Chennai,2019-03-30,30.76,62.61,9.58,19.89,29.47,22.34,0.58,10.97,28.86,4.32,7.65,2.46,88,Satisfactory
Chennai,2019-03-31,43.81,73.67,13.6,23.69,37.29,14.38,0.67,9.28,30.91,1.47,0.87,2.45,97,Satisfactory
Chennai,2019-04-01,44.55,82.73,9.84,24.59,34.43,10.68,0.88,8.84,26.29,3.25,3.76,2.82,122,Moderate
Chennai,2019-04-02,50.37,70.31,8.21,20.39,28.6,16.11,0.73,7.2,19.45,1.72,6.44,2.89,113,Moderate
Chennai,2019-04-03,29.42,66.27,11.3,25.4,36.7,28.64,0.45,9.57,22.05,0.51,6.09,1.18,99,Satisfactory
Chennai,2019-04-04,54.76,73.43,12.15,18.82,30.97,25.24,0.61,9.81,30.93,4.11,0.82,1.66,110,Moderate
Chennai,2019-04-05,35.49,66.64,11.83,23.32,35.15,13.02,0.75,7.86,27.38,2.16,2.97,2.98,99,Satisfactory
Chennai,2019-04-06,40.03,77.51,9.7,21.45,31.15,5.26,0.48,7.77,24.83,3.34,10.65,1.04,81,Satisfactory
Chennai,2019-04-07,36.44,70.04,13.14,21.18,34.32,23.82,0.61,11.08,22.63,2.79,8.26,0.5,99,Satisfactory
Chennai,2019-04-08,33.79,68.89,6.77,11.46,18.23,19.53,0.68,10.56,25.92,0.97,4.87,2.41,94,Satisfactory
Chennai,2019-04-09,38.04,82.62,13.23,21.51,34.74,9.4,0.75,10.82,25.34,3.37,10.89,2.6,112,Moderate
Chennai,2019-04-10,40.38,71.06,11.78,25.16,36.94,9.96,0.51,10.69,19.95,0.12,6.21,0.3,99,Satisfactory
Chennai,2019-04-11,34.38,66.8,9.1,19.73,28.83,10.32,0.46,9.45,20.62,3.75,5.8,0.39,89,Satisfactory
Chennai,2019-04-12,41.68,98.48,9.36,17.62,26.98,13.57,0.74,9.75,31.26,2.67,6.38,1.51,101,Moderate
Chennai,2019-04-13,38.87,64.1,10.42,20.97,31.39,20.64,0.48,9.64,21.36,1.56,10.91,0.24,92,Satisfactory
Chennai,2019-04-14,41.4,72.82,12.88,21.23,34.11,34.7,0.53,9.93,25.0,1.59,5.24,0.9,97,Satisfactory
Chennai,2019-04-15,42.19,82.53,10.5,17.06,27.56,24.71,0.84,10.26,21.02,3.22,7.58,0.66,103,Moderate
Chennai,2019-04-16,44.15,77.08,11.36,18.14,29.5,34.56,0.68,7.47,19.99,0.94,2.9,2.74,109,Moderate
Chennai,2019-04-17,27.63,61.49,9.65,13.14,22.79,8.26,0.42,12.62,23.83,1.02,2.5,0.13,67,Satisfactory
Chennai,2019-04-18,31.22,79.26,7.93,18.95,26.88,15.21,0.69,11.52,26.88,2.52,1.11,2.15,92,Satisfactory
Chennai,2019-04-19,45.47,93.07,13.88,24.19,38.07,28.55,0.69,11.93,23.39,1.61,6.49,2.8,112,Moderate
Chennai,2019-04-20,32.56,65.6,12.56,22.93,35.49,26.43,0.55,11.07,20.18,2.9,8.86,0.49,85,Satisfactory
Chennai,2019-04-21,35.93,88.08,12.53,21.57,34.1,10.58,0.69,7.58,29.59,2.17,5.14,1.87,114,Moderate
Chennai,2019-04-22,42.53,69.51,13.01,22.27,35.28,12.74,0.39,9.5,26.78,3.53,5.17,2.88,89,Satisfactory
Chennai,2019-04-23,45.15,73.6,12.09,22.08,34.17,12.7,0.49,9.39,26.52,3.84,1.49,0.8,101,Moderate
Chennai,2019-04-24,40.97,48.9,6.5,9.1,15.6,33.09,0.52,7.88,21.77,0.72,11.71,1.47,85,Satisfactory
Chennai,2019-04-25,28.45,57.58,9.15,17.59,26.74,15.46,0.54,9.86,24.56,0.48,1.42,1.35,77,Satisfactory
Chennai,2019-04-26,44.8,79.05,13.93,23.26,37.19,8.5,0.82,9.31,21.49,3.7,6.18,1.87,110,Moderate
Chennai,2019-04-27,41.06,76.65,11.77,19.35,31.12,26.85,0.62,7.9,25.97,4.31,11.42,1.43,99,Satisfactory
Chennai,2019-04-28,26.13,66.55,8.63,14.26,22.89,15.85,0.46,10.86,20.16,2.37,6.55,2.32,78,Satisfactory
Chennai,2019-04-29,47.16,80.3,8.15,18.83,26.98,29.41,0.75,7.69,30.94,3.02,7.22,2.64,110,Moderate
Chennai,2019-04-30,36.96,70.96,10.77,20.56,31.33,28.89,0.46,8.62,19.08,2.21,0.99,2.58,81,Satisfactory
Chennai,2019-05-01,29.2,42.94,12.61,19.81,32.42,25.35,0.34,8.27,21.55,4.13,5.87,1.6,77,Satisfactory
Chennai,2019-05-02,38.0,64.91,8.12,18.96,27.08,16.23,0.49,8.12,23.24,1.46,9.03,1.87,87,Satisfactory
Chennai,2019-05-03,29.09,74.52,12.36,18.41,30.77,18.56,0.38,10.92,24.19,4.13,10.31,0.85,74,Satisfactory
Chennai,2019-05-04,50.59,103.92,8.98,19.37,28.35,16.47,0.81,10.93,28.63,2.41,4.73,2.28,126,Moderate
Chennai,2019-05-05,43.43,55.25,11.61,22.39,34.0,15.22,0.44,11.68,30.05,1.09,4.87,1.26,96,Satisfactory
Chennai,2019-05-06,28.57,55.42,9.66,21.1,30.76,16.32,0.55,7.26,23.9,2.97,5.99,1.85,86,Satisfactory
Chennai,2019-05-07,48.98,83.2,9.27,20.79,30.06,9.1,0.63,10.11,20.04,3.38,2.29,2.36,102,Moderate
Chennai,2019-05-08,22.23,40.22,11.45,17.6,29.05,26.9,0.54,8.82,27.85,1.31,1.32,1.49,46,Good
Chennai,2019-05-09,26.12,43.42,7.85,15.64,23.49,22.34,0.47,7.72,19.44,2.06,0.91,2.28,76,Satisfactory
Chennai,2019-05-10,24.73,34.11,8.8,21.49,30.29,24.12,0.54,4.44,34.76,1.42,4.4,2.34,63,Satisfactory
Chennai,2019-05-11,37.78,64.08,11.6,21.74,33.34,22.02,0.5,8.37,32.79,2.73,4.4,2.67,101,Moderate
Chennai,2019-05-12,36.07,53.15,9.73,12.15,21.88,9.85,0.43,8.7,29.24,0.54,11.14,1.54,77,Satisfactory
Chennai,2019-05-13,23.99,46.99,11.13,20.24,31.37,33.66,0.48,4.89,22.52,3.17,2.27,1.62,63,Satisfactory
Chennai,2019-05-14,33.06,54.16,5.3,12.43,17.73,13.33,0.58,8.23,30.89,0.59,9.07,0.53,83,Satisfactory
Chennai,2019-05-15,31.42,63.41,7.97,13.92,21.89,33.98,0.46,9.32,27.45,2.18,6.29,2.6,80,Satisfactory
Chennai,2019-05-16,37.9,56.54,14.41,25.16,39.57,32.88,0.63,6.29,20.47,3.28,2.65,2.13,87,Satisfactory
Chennai,2019-05-17,21.27,40.66,13.24,23.72,36.96,30.43,0.53,9.05,19.73,0.28,6.3,2.7,61,Satisfactory
Chennai,2019-05-18,28.97,69.53,10.29,16.6,26.89,32.57,0.51,9.1,24.08,3.85,6.99,2.66,75,Satisfactory
Chennai,2019-05-19,44.28,69.47,8.97,17.62,26.59,11.66,0.67,11.71,25.08,3.09,2.51,0.39,101,Moderate
Chennai,2019-05-20,32.92,65.63,14.35,25.57,39.92,8.49,0.59,9.42,27.31,2.39,5.54,0.26,90,Satisfactory
Chennai,2019-05-21,36.49,69.73,8.31,18.97,27.28,10.58,0.59,11.42,16.99,0.36,10.37,1.68,91,Satisfactory
Chennai,2019-05-22,53.1,67.51,10.67,20.02,30.69,23.46,0.57,8.97,26.12,1.48,4.52,2.25,101,Moderate
Chennai,2019-05-23,33.71,62.28,13.47,26.8,40.27,31.65,0.5,9.27,18.2,2.85,10.32,1.22,91,Satisfactory
Chennai,2019-05-24,47.56,82.39,10.07,16.48,26.55,15.51,0.58,12.45,27.23,1.68,8.33,1.17,106,Moderate
Chennai,2019-05-25,27.32,55.08,12.55,23.57,36.12,14.24,0.46,7.41,21.28,4.28,5.28,0.91,70,Satisfactory
Chennai,2019-05-26,43.16,58.03,12.46,18.83,31.29,25.78,0.68,6.33,26.61,3.66,8.7,1.18,96,Satisfactory
Chennai,2019-05-27,24.85,60.95,8.43,16.97,25.4,33.13,0.41,4.84,24.06,2.05,10.13,0.83,57,Satisfactory
Chennai,2019-05-28,35.17,59.18,12.5,19.16,31.66,31.73,0.46,8.9,24.74,0.87,10.66,0.85,85,Satisfactory
Chennai,2019-05-29,44.48,63.52,12.76,20.85,33.61,33.8,0.5,7.8,23.68,0.33,9.97,1.84,82,Satisfactory
Chennai,2019-05-30,33.19,49.65,8.89,21.0,29.89,6.78,0.29,8.32,30.85,0.47,0.53,0.95,75,Satisfactory
Chennai,2019-05-31,30.0,58.18,9.25,15.61,24.86,31.2,0.55,7.78,29.33,2.8,4.67,2.23,72,Satisfactory
Chennai,2019-06-01,27.58,62.57,9.41,17.97,27.38,12.95,0.46,8.08,21.48,1.76,3.57,2.93,86,Satisfactory
Chennai,2019-06-02,18.96,33.38,15.19,25.66,40.85,15.38,0.39,6.16,26.66,4.15,4.97,1.92,60,Satisfactory
Chennai,2019-06-03,10.98,21.09,11.83,18.16,29.99,26.07,0.44,8.48,23.81,1.6,10.42,0.35,54,Satisfactory
Chennai,2019-06-04,40.11,65.1,13.45,22.65,36.1,34.15,0.5,12.03,28.32,1.81,5.2,1.42,99,Satisfactory
Chennai,2019-06-05,26.34,56.76,14.72,25.4,40.12,30.07,0.32,8.97,25.03,0.59,5.15,1.72,70,Satisfactory
Chennai,2019-06-06,24.56,66.99,6.99,12.27,19.26,34.05,0.6,10.72,23.45,0.82,1.54,0.72,78,Satisfactory
Chennai,2019-06-07,27.17,36.44,9.84,21.21,31.05,8.61,0.56,8.02,21.84,1.12,8.07,1.21,72,Satisfactory
Chennai,2019-06-08,27.25,62.47,9.64,16.36,26.0,29.19,0.53,14.39,31.42,0.83,10.21,0.4,72,Satisfactory
Chennai,2019-06-09,26.29,34.38,9.62,21.23,30.85,20.95,0.48,7.0,27.28,0.8,11.91,1.83,58,Satisfactory
Chennai,2019-06-10,45.81,76.85,9.63,15.96,25.59,5.65,0.73,7.51,25.99,3.9,3.92,2.62,104,Moderate
Chennai,2019-06-11,20.29,41.74,9.42,20.45,29.87,32.44,0.48,6.33,28.51,0.24,1.77,1.23,60,Satisfactory
Chennai,2019-06-12,39.58,78.91,6.86,17.06,23.92,9.66,0.78,11.05,23.77,1.33,11.98,0.23,111,Moderate
Chennai,2019-06-13,38.65,72.74,7.45,13.57,21.02,11.25,0.4,9.07,27.37,3.61,3.26,1.61,90,Satisfactory
Chennai,2019-06-14,22.1,38.46,12.91,24.21,37.12,6.59,0.36,7.26,28.28,1.83,10.8,2.42,62,Satisfactory
Chennai,2019-06-15,25.02,42.03,12.51,25.38,37.89,7.91,0.31,6.12,30.21,2.55,4.26,1.6,59,Satisfactory
Chennai,2019-06-16,29.98,73.34,11.12,22.16,33.28,8.74,0.49,8.78,30.06,1.73,6.72,1.12,76,Satisfactory
Chennai,2019-06-17,30.63,57.53,11.6,16.66,28.26,24.3,0.62,7.42,23.45,1.39,1.31,1.72,79,Satisfactory
Chennai,2019-06-18,24.37,78.33,10.0,19.29,29.29,28.55,0.42,9.88,25.52,3.39,6.0,2.59,78,Satisfactory
Chennai,2019-06-19,31.45,65.04,6.76,14.29,21.05,22.7,0.22,8.68,28.91,0.28,5.38,2.32,71,Satisfactory
Chennai,2019-06-20,29.81,36.34,10.86,17.9,28.76,22.82,0.37,8.58,28.51,3.07,6.69,1.69,62,Satisfactory
Chennai,2019-06-21,35.32,52.95,12.65,25.39,38.04,5.4,0.43,6.71,22.25,2.67,11.3,0.57,75,Satisfactory
Chennai,2019-06-22,20.19,56.78,11.03,20.8,31.83,34.36,0.34,8.58,24.81,3.64,6.9,2.86,66,Satisfactory
Chennai,2019-06-23,34.09,57.96,8.8,19.78,28.58,20.04,0.4,8.76,19.48,2.68,5.78,1.28,68,Satisfactory
Chennai,2019-06-24,31.94,58.14,8.32,20.4,28.72,5.96,0.5,8.63,31.42,2.11,4.91,0.94,67,Satisfactory
Chennai,2019-06-25,22.82,35.35,11.07,26.66,37.73,29.79,0.39,9.99,27.56,2.35,6.36,1.83,65,Satisfactory
Chennai,2019-06-26,31.95,54.65,8.08,19.44,27.52,16.85,0.48,8.33,24.83,3.54,11.2,2.44,67,Satisfactory
Chennai,2019-06-27,30.52,58.21,9.55,21.41,30.96,8.92,0.43,7.45,23.74,0.25,7.94,1.04,71,Satisfactory
Chennai,2019-06-28,23.92,63.79,10.48,18.69,29.17,16.28,0.64,8.48,26.31,1.45,4.67,1.16,87,Satisfactory
Chennai,2019-06-29,15.32,17.55,10.02,20.78,30.8,18.39,0.13,10.9,28.09,0.9,11.61,2.62,36,Good
Chennai,2019-06-30,35.32,70.71,12.26,24.36,36.62,10.09,0.39,8.8,22.55,3.48,5.58,2.0,87,Satisfactory
Chennai,2019-07-01,46.81,56.29,13.38,22.77,36.15,12.27,0.72,8.29,26.62,2.9,3.93,0.24,96,Satisfactory
Chennai,2019-07-02,30.55,59.18,8.6,17.94,26.54,8.18,0.37,10.52,22.36,3.32,11.67,2.73,73,Satisfactory
Chennai,2019-07-03,23.26,35.52,8.4,17.84,26.24,8.63,0.49,11.21,26.95,2.25,10.72,0.9,64,Satisfactory
Chennai,2019-07-04,42.78,58.24,11.67,23.4,35.07,24.65,0.39,8.28,35.11,3.41,6.73,2.29,92,Satisfactory
Chennai,2019-07-05,25.99,43.8,13.26,24.29,37.55,16.49,0.51,9.58,22.99,1.5,6.28,1.4,81,Satisfactory
Chennai,2019-07-06,36.41,69.53,10.6,21.42,32.02,26.32,0.61,6.9,22.72,2.35,6.08,1.91,97,Satisfactory
Chennai,2019-07-07,40.72,63.59,13.37,20.99,34.36,31.05,0.41,8.25,29.45,3.89,5.24,1.36,85,Satisfactory
Chennai,2019-07-08,19.37,28.4,11.67,24.19,35.86,24.11,0.27,9.79,22.47,2.6,3.4,2.88,55,Satisfactory
Chennai,2019-07-09,37.03,62.98,9.93,23.1,33.03,29.6,0.43,10.31,20.58,3.53,7.83,1.2,88,Satisfactory
Chennai,2019-07-10,18.0,36.57,10.07,15.86,25.93,6.65,0.25,9.7,25.55,1.72,4.84,1.82,46,Good
Chennai,2019-07-11,26.97,38.57,10.29,21.77,32.06,5.17,0.64,10.04,25.19,2.61,10.88,0.48,80,Satisfactory
Chennai,2019-07-12,33.76,62.99,10.16,16.39,26.55,29.1,0.36,10.95,23.67,3.32,11.53,0.52,84,Satisfactory
Chennai,2019-07-13,32.14,68.14,12.71,19.63,32.34,12.11,0.46,11.08,29.96,3.83,2.13,2.27,79,Satisfactory
Chennai,2019-07-14,28.74,49.92,8.6,18.92,27.52,29.07,0.58,9.45,26.43,1.45,5.12,2.28,73,Satisfactory
Chennai,2019-07-15,28.89,48.05,6.15,14.15,20.3,29.49,0.4,7.34,32.82,2.3,7.41,1.6,61,Satisfactory
Chennai,2019-07-16,24.12,60.21,14.26,25.62,39.88,21.12,0.66,7.22,31.47,1.43,7.33,2.36,84,Satisfactory
Chennai,2019-07-17,32.78,60.66,7.85,18.4,26.25,15.35,0.43,9.96,26.06,1.32,11.93,2.59,69,Satisfactory
Chennai,2019-07-18,29.32,52.8,10.94,18.43,29.37,18.34,0.55,8.72,21.02,0.84,1.02,0.82,69,Satisfactory
Chennai,2019-07-19,27.79,68.55,6.11,14.01,20.12,30.34,0.47,7.64,22.04,2.67,4.81,1.09,74,Satisfactory
Chennai,2019-07-20,16.63,49.91,12.47,19.78,32.25,24.93,0.42,8.38,26.16,0.32,5.87,0.16,63,Satisfactory
Chennai,2019-07-21,19.76,32.6,12.83,21.89,34.72,23.6,0.33,8.77,21.11,1.81,11.68,0.67,54,Satisfactory
Chennai,2019-07-22,29.01,63.46,11.48,18.24,29.72,6.69,0.5,8.34,27.95,2.67,5.68,2.96,80,Satisfactory
Chennai,2019-07-23,35.44,72.97,8.47,16.15,24.62,18.53,0.6,9.17,21.25,3.97,7.06,1.69,90,Satisfactory
Chennai,2019-07-24,22.56,38.38,9.5,15.16,24.66,22.85,0.54,9.46,12.11,1.54,6.6,0.16,73,Satisfactory
Chennai,2019-07-25,25.34,45.03,11.94,23.12,35.06,13.84,0.25,8.05,28.39,2.4,11.9,1.27,54,Satisfactory
Chennai,2019-07-26,41.03,63.79,11.79,20.66,32.45,27.97,0.62,11.35,25.3,1.11,0.61,1.37,85,Satisfactory
Chennai,2019-07-27,22.2,62.4,11.53,26.52,38.05,11.47,0.47,7.38,28.22,3.07,8.86,0.95,67,Satisfactory
Chennai,2019-07-28,27.51,43.4,8.2,18.78,26.98,17.05,0.3,7.12,25.97,0.13,5.57,1.24,54,Satisfactory
Chennai,2019-07-29,26.12,50.94,11.71,19.74,31.45,30.74,0.46,9.74,22.59,2.92,3.47,0.46,62,Satisfactory
Chennai,2019-07-30,19.78,48.63,11.2,20.83,32.03,9.65,0.46,6.58,23.08,4.38,6.48,0.81,64,Satisfactory
Chennai,2019-07-31,23.49,66.86,11.69,24.14,35.83,25.0,0.43,11.32,25.5,0.94,10.17,0.73,63,Satisfactory
Chennai,2019-08-01,19.33,38.52,8.18,12.72,20.9,21.67,0.21,14.22,23.5,2.04,6.82,1.99,53,Satisfactory
Chennai,2019-08-02,28.58,54.41,12.37,22.23,34.6,30.86,0.47,10.49,23.59,1.26,9.06,0.42,65,Satisfactory
Chennai,2019-08-03,25.89,53.97,13.06,24.16,37.22,30.37,0.33,9.26,23.18,1.43,7.09,2.01,71,Satisfactory
Chennai,2019-08-04,23.57,48.36,12.76,21.33,34.09,15.63,0.3,9.39,23.23,2.69,4.83,1.63,61,Satisfactory
Chennai,2019-08-05,36.42,65.0,9.49,16.35,25.84,18.43,0.57,8.54,23.13,3.05,9.9,2.66,75,Satisfactory
